"id_str","extended"
"1220085406458400768"," ""Latest on #coronavirus in China:\n\xa0\n- 553 confirmed\n- 17 deaths\n\nAll public transportation, outward flights and trains to be suspended starting from 10 a.m. Thursday until further notice in #Wuhan, the central China's city battling the virus outbreak "
"1220084588242001920"," ""Latest on #coronavirus in China:\n\xa0\n- 553 confirmed\n- 17 deaths\n\nAll public transportation, outward flights and trains to be suspended starting from 10 a.m. Thursday until further notice in #Wuhan, the central China's city battling the virus outbreak "
"1220081647762145281"," ""Latest on #coronavirus in China:\n\xa0\n- 553 confirmed\n- 17 deaths\n\nAll public transportation, outward flights and trains to be suspended starting from 10 a.m. Thursday until further notice in #Wuhan, the central China's city battling the virus outbreak "
"1220080662872576002"," ""Latest on #coronavirus in China:\n\xa0\n- 553 confirmed\n- 17 deaths\n\nAll public transportation, outward flights and trains to be suspended starting from 10 a.m. Thursday until further notice in #Wuhan, the central China's city battling the virus outbreak "
"1220080373645873154"," ""Latest on #coronavirus in China:\n\xa0\n- 553 confirmed\n- 17 deaths\n\nAll public transportation, outward flights and trains to be suspended starting from 10 a.m. Thursday until further notice in #Wuhan, the central China's city battling the virus outbreak "
"1220080281052422146"," ""Latest on #coronavirus in China:\n\xa0\n- 553 confirmed\n- 17 deaths\n\nAll public transportation, outward flights and trains to be suspended starting from 10 a.m. Thursday until further notice in #Wuhan, the central China's city battling the virus outbreak "
"1220077652763140098"," ""Latest on #coronavirus in China:\n\xa0\n- 553 confirmed\n- 17 deaths\n\nAll public transportation, outward flights and trains to be suspended starting from 10 a.m. Thursday until further notice in #Wuhan, the central China's city battling the virus outbreak "
"1220076305988956166"," ""Latest on #coronavirus in China:\n\xa0\n- 553 confirmed\n- 17 deaths\n\nAll public transportation, outward flights and trains to be suspended starting from 10 a.m. Thursday until further notice in #Wuhan, the central China's city battling the virus outbreak "
"1220075528843091972"," ""Latest on #coronavirus in China:\n\xa0\n- 553 confirmed\n- 17 deaths\n\nAll public transportation, outward flights and trains to be suspended starting from 10 a.m. Thursday until further notice in #Wuhan, the central China's city battling the virus outbreak "
"1220074340538048512"," ""Latest on #coronavirus in China:\n\xa0\n- 553 confirmed\n- 17 deaths\n\nAll public transportation, outward flights and trains to be suspended starting from 10 a.m. Thursday until further notice in #Wuhan, the central China's city battling the virus outbreak "
"1220052401320873984","All buses, metro temporarily suspended in Wuhan, planes, trains leaving Wuhan also suspended.  #coronavirus"
"1220023745198411781","RT @CGTNEurope: We need an international response to the new coronavirus: Zhu Min https://t.co/Ph50ltPts8"
"1219999674272116736","Chinese President #XiJinping stresses the importance of international cooperation regarding new #coronavirus strain. https://t.co/b9pHGPJUaD"
"1219984482054201344","Exclusive: Inside a hospital that treats viral pneumonia #coronavirus https://t.co/cqJNeyqfD8"
"1219918488698904576"," '#UPDATE Hong Kong confirms first case of novel #coronavirus, Hong Kong TVB reports\n\nCGTN has launched a live page for the latest updates on the coronavirus \n\nStay tuned "
"1219889067086606337"," '#UPDATE Hong Kong confirms first case of novel #coronavirus, Hong Kong TVB reports\n\nCGTN has launched a live page for the latest updates on the coronavirus \n\nStay tuned "
"1219824453049180160"," 'Macao SAR confirms first case of novel #coronavirus, the 52-year-old female travelled from Wuhan city and asked for medical help Tuesday, local officials told a press conference Wednesday "
"1219814527585271808"," ""Chinese health authority says the new type of  #coronavirus (2019-nCoV) has the potential to mutate and it's possible the disease will spread further, suggesting Wuhan residents remain in the city, Vice Minister of Chinese National Health Commission Li Bin said "
"1219786910849101824","Chinese Premier Li Keqiang urges medical workers to ensure self-protection in fight against coronavirus epidemic https://t.co/cEkfwHQ2GA"
"1230884889576136704","Head of #WHO @DrTedros warns on ""misinformation and conspiracy"" around #COVID19 https://t.co/ZDqnFVtY2r https://t.co/bO9bPgnhVe"
"1230870535749410816","Chinese President #XiJinping chairs leading body meeting on #COVID19 control, social-economic progress https://t.co/9RjvdnHuu2"
"1230754023629901824","WHO: Therapeutic trial results against #COVID19 expected in 3 weeks https://t.co/Rbx1yAn3kz"
"1230739145321897984","Policemen turned COVID-19 patients continue serving the people in hospital https://t.co/CLy2SsIwIi"
"1230647572412297216"," ""Only two months ago, industry insiders were still expecting to trump last year's Spring Festival box office earnings. This figure was 6.87 billion yuan (980 million U.S. dollars) in 2019.\n\nBut the outbreak of the COVID-19 changed everything. "
"1230586812298616833","RT @cgtnamerica: Millions are worried about the spread of COVID-19 and the real risk it brings. Mexico is one of the many countries prepari…"
"1230482139927306240"," 'Chinese President #XiJinping assures ROK impact of #COVID19 on economy, bilateral exchanges will only be temporary "
"1230462103733051392","Opinion: Protecting SMEs should be the second COVID-19 battlefield  #CGTNOpinion https://t.co/aNOMn1s18g"
"1230341052390723585","Opinion: #COVID19 inspires a tighter health security partnership worldwide #ChinaPlus https://t.co/O4nMYufBSj"
"1230296005561634818","Octogenarian COVID-19 couple proves love weathers all storms https://t.co/6OkWfMVa5H"
"1230270840136241153","Hospital staff in #Wuhan use sign language to care for COVID-19 patient https://t.co/9ztE5MfSRD"
"1230268810256621570"," 'How exactly does COVID-19 kill people? CGTN takes a look inside the human body as it battles this deadly virus and shows you how the immune system can actually cause more damage when it comes to #COVID19. "
"1230261559198437376"," 'Iran state media is reporting that two elderly Iranian citizens have died from #COVID19. They were in Qom, about 140 km (86 miles) from Tehran. The health ministry said the patients were placed in isolation but later died. "
"1230048236284469248","Opinion: @BorisJohnson's stance on COVID-19 sets a good example #CGTNFirstVoice https://t.co/J9NA3wJ82t"
"1229702092475883520","#COVID19 hits imports, dairy importers remain upbeat  https://t.co/Oa1pGgBGYR https://t.co/O6AmU2u6Xj"
"1229684476751630336","#COVID19: Leishenshan Hospital discharges first recovered patient https://t.co/KAN4VGF9o2"
"1229681043612942339","RT @thouse_opinions: #COVID-19 has nothing to do with politics. We must turn to science for solutions. No political system could run well i…"
"1229519886109609986","RT @CGTNEurope: #COVID19: The knock-on effects on global business  https://t.co/gqyMfCPjts"
"1229221424998408193"," 'Another batch of 1,200 PLA health workers has arrived in Wuhan. A total of 2,600 people from the Chinese military have been in the city to support the fight against #COVID-19. "
"1229091339087810562","RT @CGTNEurope: .@Wolves shared a video message on their social media platforms encouraging the Chinese city of Wuhan to 'stay strong'. On…"
"1229082272193748994","RT @CGTNEurope: .@FCBarcelona stands in solidarity with #COVID19 victims before match
https://t.co/CMEVbDt8n9 https://t.co/HtIqiIONFt"
"1228966797451202560","People of Wuhan: Grassroots heroes in the battle against #COVID19 @Phildays1 https://t.co/LAVGzeNPp3 https://t.co/byljm9GQTG"
"1228305389185314817","HK announces $3.2 bln relief package to industries affected by #COVID19 https://t.co/uIrTnh6Xe4"
"1228116820697194496","RT @cgtnamerica: COVID-19's impact on Chinese-American communities is growing. CGTN visited Chicago's Chinatown to see how they are handlin…"
"1228096512825184256","Chinese variety shows explore new ways of production amid COVID-19 outbreak https://t.co/c486pAWgco"
"1227951207949336577","U.S. economist says impact of #COVID19 on Chinese, world #economy limited https://t.co/VBPgVu05Jm"
"1227739158015164418","#WHO spokesperson: Clear roadmap needed on fight against #COVID19

more: https://t.co/ZZlSotb8mQ https://t.co/irDGzX5g9j"
"1230945283892080640"," ""A doctor in Heilongjiang is leaving to support his #Wuhan colleagues He told a white lie to his mother, who suffers from Alzheimer's, so she doesn't have to worry about the son "
"1230915088892092416"," '47 people were discharged from Wuchang makeshift hospital in #Wuhan. Here, the medical staff gave them a final disinfection "
"1230865954306961410","Frontline medical teams in #Wuhan will have at least 2 days off out of 10 https://t.co/6fwv13XSLB"
"1230839588882567168"," 'We are in different places, but our hearts are under the same sky\n\n#Shanghai residents hang placards with encouraging words from windows and balconies to show support for #Wuhan "
"1230759056962244608","#Wuhan residents create groceries shopping group to help neighbors https://t.co/HeG9u1IcJH https://t.co/134gyphZea"
"1230703691906240515"," ""A picture of Li Lanjuan, a 73-year-old expert who leads a team in #Wuhan battling #COVID19, has visible marks on her face from wearing masks and safety goggles for a long time.\n\nTo help relief medics' discomfort, 6,000 gel plasters have been sent to #Huoshenshan Hospital. "
"1230656283671269376"," '#Japan reports 728 cases of #COVID19 as of 11 p.m. on Feb. 20:\n\n-634 on board #DiamondPrincess cruise ship\n-14 flew back from Wuhan by chartered plane\n-80 domestic cases "
"1230617196554002434"," ""This Brazilian engineering student was living in Wuhan at the time of the outbreak, now she's nearing the end of her quarantine at a Brazilian military base. This is her story.\n\n"
"1230487265924673538","Special skincare products arrive in Wuhan for medics on front line #COVID19 https://t.co/p2XN5aJJv2"
"1230472166501572610"," 'An anxious patient refused to stay at an isolation ward at Wuhan Huoshenshan Hospital. But after a talk with a fellow patient and volunteer, she calmed down and begun to smile. "
"1230391635684536321"," ""The battle against #COVID19 in Wuhan has been going on for more than a month, but the disease itself is not the only challenge. \n\nAs CGTN's Xu Mengqi finds out, many people continue to work hard to keep the city functioning on a daily basis. "
"1230336270959828992"," 'The #COVID19 outbreak has brought the city of #Wuhan and the entire province of Hubei to a grinding halt. But what about the rest of the country? \n\nCGTN reporter Omar Khan brings us quite a different look from the southern city of Guangzhou. "
"1230320833916129281"," 'New #COVID19 cases outside Hubei Province has decline for 16 consecutive days, while Hubei reported 349, and #Wuhan 615.\n\nNote: 279 previously confirmed cases in 10 cities in Hubei have been ruled out and removed from the overall provincial data on Wednesday. "
"1230109778850000900"," ""Don't disturb him, just let him have his fun\n\nThe workout routine of a policeman on duty in #Wuhan has become a hit online during the #COVID19 outbreak "
"1230021698189021184","#Wuhan's largest temporary hospital with 4,500 beds to open.

It will be the largest one of its kind in the city. https://t.co/pgpg9zA1ti"
"1229928584699154436"," ""The second makeshift hospital in Wuhan, the Leishenshan Hospital has seen the first two patients released. \n\nCGTN's Wang Kailin has more. "
"1229903420204732416"," ""A nurse's online post of a photo using a milk box handler to relief the pain of wearing masks for too long goes viral on Chinese social media.\n\nWhile just a day after, dairy company Yili donated 15,000 handlers for front-line medics fighting against #COVID19 in #Wuhan. "
"1229762490344583168"," '""Although I haven\'t seen their faces, they treated me like their own family member,"" said a recovered patient at #Wuhan\'s  #Huoshenshan Hospital as medical staff waved him goodbye "
