text;favorite_count;media;periode
 'A growing number of patients with the novel coronavirus have recovered from the disease and been discharged from hospitals across China.\n\n37,198 cases have been confirmed domestically and 2,649 cases across China concluded with the patient recovering ;454;CGTNOfficial;JanFeb2020
Dancing becomes daily routine for patients with minor symptoms at a temporary hospital in Wuhan, China. #coronavirus https://t.co/Az5wo1cutA;452;XHNews;JanFeb2020
How do you disinfect a city five times the size of London? Follow Xinhua reporter @XuZeyu_Philip as he shadows a wa… https://t.co/bbJrL6HTqK;450;XHNews;JanFeb2020
A young nurse working to fight #coronavirus in east China's Yanzhou finally got a chance to meet her 3-year-old son… https://t.co/Zd6rUIhRxR;446;XHNews;JanFeb2020
" ""A young nurse working to fight #coronavirus in east China's Yanzhou finally got a chance to meet her 3-year-old son, the first time in a month. Find out their story ";446;XHNews;JanFeb2020
#Wuhan building new hospital specially for coronavirus patients https://t.co/EYQyZiIr82 https://t.co/537HqaQLpZ;446;CGTNOfficial;JanFeb2020
#Wuhan building new hospital specially for coronavirus patients https://t.co/EYQyZiIr82 https://t.co/537HqaQLpZ;445;CGTNOfficial;JanFeb2020
 'Japanese non-governmental organizations have donated one million masks to support Wuhan in fighting against #CoronavirusOutbreak. ;445;CGTNOfficial;JanFeb2020
Live: Construction of #Wuhan prefab hospitals for novel #coronavirus patients making progress https://t.co/QFl7erXgEv;445;CGTNOfficial;JanFeb2020
 'WATCH LIVE: In response to the #coronavirus outbreak, #China began building new hospitals in Wuhan on 1/24. The #Huoshenshan hospital, with capacity for 700 to 1,000 beds, is expected to be put into use by Sunday.  ;445;CGTNOfficial;JanFeb2020
LIVE: A SARS-treatment model makeshift hospital, Leishenshan Hospital, is under construction in Wuhan, China to acc… https://t.co/UIRtrMM15x;444;XHNews;JanFeb2020
 'LIVE: A SARS-treatment model makeshift hospital, Leishenshan Hospital, is under construction in Wuhan, China to accommodate patients affected by a novel #coronavirus. The hospital is expected to be put into use in about a week. #pneumonia ;444;XHNews;JanFeb2020
Live: Novel coronavirus control in China's Guangdong Province #coronavirus control https://t.co/klgkfoVeD8;442;CGTNOfficial;JanFeb2020
Chilean President Sebastian Pinera warns that the country's health system is at its capacity limit due to COVID-19… https://t.co/GGOu3jnis4;440;XHNews;MarchApril2021
" ""Latest on #coronavirus in China:\n\xa0\n- 553 confirmed\n- 17 deaths\n\nAll public transportation, outward flights and trains to be suspended starting from 10 a.m. Thursday until further notice in #Wuhan, the central China's city battling the virus outbreak ";439;CGTNOfficial;JanFeb2020
Live: Hubei officials hold a regular press conference on #coronavirus control https://t.co/ccWUP8lkJd;439;CGTNOfficial;JanFeb2020
Hang on, #Wuhan ❤️ https://t.co/I7l4c5kmCa;439;CGTNOfficial;JanFeb2020
" '#MostWatched \n\n#Wuhan, a city on lockdown due to #coronavirus outbreak, has released a spirit-lifting video saying, ""Wuhan, don\'t panic, we\'re waiting for you."" ";439;CGTNOfficial;JanFeb2020
" ""A 98-year-old coronavirus-infected patient has been cured in Henan. He's the oldest such patient to recover from the virus. #StayStrongChina ";436;XHNews;JanFeb2020
 'Are you using your face mask correctly? A top Chinese expert explains how to take off a face mask to avoid likely infection. #pneumonia #coronavirus ;436;XHNews;JanFeb2020
Cop takes a nap on break after working 17 days to combat #coronavirus https://t.co/Zz5lmsjft8;434;CGTNOfficial;JanFeb2020
 'The Leishenshan Hospital, a makeshift hospital Wuhan builds for treating novel #coronavirus infection, is under construction. Builders are working around the clock. Check out what they have to say #pneumonia ;428;XHNews;JanFeb2020
The Leishenshan Hospital, a makeshift hospital Wuhan builds for treating novel #coronavirus infection, is under con… https://t.co/WQEr57IJRE;428;XHNews;JanFeb2020
 'People have shown up at Wuhan Central Hospital bringing flowers to pay respect and condolences to Dr. Li Wenliang who died from the novel #coronavirus at 34. He was one of the first to warn fellow medical professionals of the new virus. (Xinhua photos by Wang Yuguo) ;426;CGTNOfficial;JanFeb2020
 'An 83-year-old woman is one of the first two cured #coronavirus patients discharged from a SARS treatment-model hospital in Wuhan. #FightVirus ;422;XHNews;JanFeb2020
An 83-year-old woman is one of the first two cured #coronavirus patients discharged from a SARS treatment-model hos… https://t.co/cdRAdZhgQV;422;XHNews;JanFeb2020
" ""How does #China's makeshift hospital, built within days to treat patients infected with #coronavirus in #Wuhan, look like?\n\nCheck this out ";422;CGTNOfficial;JanFeb2020
" ""Good news!\n\nThe first child with severe #coronavirus symptoms recovered and was discharged from #Wuhan Children's Hospital on Thursday after 18 days of treatment.\n\nThe 14-month-old infant had diarrhea and vomit when he arrived at the hospital on January 24. ";420;CGTNOfficial;JanFeb2020
 'Cured #coronavirus patients are donating plasma to save more people, as results show convalescent plasma has been effective in curing patients with severe symptoms. #FightVirus ;420;XHNews;JanFeb2020
 'Jia Na, a 24-year-old nurse, working at Renmin Hospital of Wuhan University, has recovered from the novel #coronavirus.\n\nShe shares her experience of recovering in 11 days. ;419;CGTNOfficial;JanFeb2020
Resilient boy becomes self-reliant as parents work to battle #coronavirus https://t.co/8khsZfQQtB;415;CGTNOfficial;JanFeb2020
Huoshenshan Hospital, an emergency specialty field hospital, is being constructed in Wuhan, China. The facility is… https://t.co/nqCTGKLXcf;415;XHNews;JanFeb2020
 'Huoshenshan Hospital, an emergency specialty field hospital, is being constructed in Wuhan, China. The facility is expected to be completed in 4 days. #pneumonia #coronavirus ;415;XHNews;JanFeb2020
" ""A boy in Shaanxi, China happens to see his dad on TV, who hasn't been home for a week. Find out why. #coronavirus #pneumonia ";413;XHNews;JanFeb2020
A boy in Shaanxi, China happens to see his dad on TV, who hasn't been home for a week. Find out why. #coronavirus… https://t.co/ogDMm11Xpr;413;XHNews;JanFeb2020
" ""A nurse working in #Wuhan's makeshift hospital receives a phone call about her mother's demise, the only thing she can do was bowing three times to the direction of home, Kunming City of Yunnan Province, to show respects to her mother, and went back to work #COVID19 ";412;CGTNOfficial;JanFeb2020
 'Six more confirmed infected with novel #coronavirus, bringing the total number to 70 onboard the #DiamondPrincess, a cruise ship currently in quarantine off Japan ;412;CGTNOfficial;JanFeb2020
Nurse practices #TaiChi with coronavirus patients https://t.co/NfWorVt2Lp;411;CGTNOfficial;JanFeb2020
After the #coronavirus outbreak in China, Uzbekistan student Kenjebaev Murodjon returned to his university in Guang… https://t.co/vwIXrZj2cS;407;XHNews;JanFeb2020
 'After the #coronavirus outbreak in China, Uzbekistan student Kenjebaev Murodjon returned to his university in Guangzhou carrying 15,000 masks ;407;XHNews;JanFeb2020
" 'Residents of a community in #Wuhan, who have been kept at home for days by a #CoronavirusOutbreak, show support for each other by shouting ""Stay strong Wuhan!"" from their balconies  #StandwithWuhan ";406;CGTNOfficial;JanFeb2020
Live: Hubei official updates on containing #coronavirus after more than 20,000 cases are confirmed in the province https://t.co/6dtnxaOJ7j;405;CGTNOfficial;JanFeb2020
Live: Hubei Health Commission holds press conference on control of the novel #coronavirus #Wuhan https://t.co/sXhFjUq2nT;403;CGTNOfficial;JanFeb2020
LIVE: Thousands of workers are racing against the time to construct Huoshenshan Hospital in Wuhan. The facility is… https://t.co/antWEj5wDg;402;XHNews;JanFeb2020
" ""China's CDC has begun the research and development of a vaccine for the ongoing #coronavirus. The virus has been successfully isolated and seed strains are being screened. \n\xa0\nDrug screenings for the virus are also underway. ";402;CGTNOfficial;JanFeb2020
Round-the-clock construction underway on new #coronavirus hospital in #Wuhan https://t.co/PtQLlEVnKn;400;CGTNOfficial;JanFeb2020
Pakistan on Oct. 6, 2020 makes a joint statement on behalf of 55 countries at the General Debate of the Third Commi… https://t.co/266TFjZelH;397;XHNews;SeptOct2020
A makeshift hospital replicating Beijing's SARS treatment model is ready to join in battle against novel strain of… https://t.co/Im99d0NJk9;397;XHNews;JanFeb2020
" ""A makeshift hospital replicating Beijing's SARS treatment model is ready to join in battle against novel strain of #coronavirus in Wuhan. Some 1,400 military medics are tasked with treating patients here starting from Monday ";397;XHNews;JanFeb2020
" ""Real life hero.\n\nSurveillance footage shows a convenient store owner reacting heroically, saving a woman by using a long stick to hit a knife-wielding robber, who stabbed passengers in Binzhou City, east China's Shandong Province on September 12. #ChinaBuzz #ICYMI ";396;CGTNOfficial;SeptOct2020
 'Vaccine research and development usually takes 2-3 years, but a team at Imperial College London has found a candidate vaccine against novel #coronavirus in just 14 days.\n\nDr. John Tregoning says data sharing has helped accelerate the process of development. ;396;CGTNOfficial;JanFeb2020
It looks real! Talented carpenter in China's Guangxi makes wooden laptop and crossbody bag for his granddaughter https://t.co/bE9CgY2wrT;394;XHNews;JanFeb2020
" ""How does #China's makeshift hospital, built within days to treat patients infected with #coronavirus in #Wuhan, look like?\n\nThese images show the inside facility of Huoshenshan Hospital, which is set to open Monday with 1,400 medical staff, all from the PLA, and 1,000 beds ";387;CGTNOfficial;JanFeb2020
In a message to Trump, Xi said that learning President Trump and Melania have tested positive for COVID-19, he and… https://t.co/B4xy5YSp0g;386;XHNews;SeptOct2020
" ""Peng Yinhua, a #coronavirus front line doctor of the Department of Respiratory and Critical Care Medicine at Wuhan Jiangxia District No. 1 People's Hospital, has passed away at age 29. \n\nHe and his fiancée had planned to get married on February 1, but decided to postpone. ";386;CGTNOfficial;JanFeb2020
" ""It's a good time to be selling face masks in China amid the #CoronavirusOutbreak, but a pharmacy owner in NE China's Shenyang City has kindly decided to give them out for free ";386;CGTNOfficial;JanFeb2020
LIVE: Transport aircraft of Chinese Air Force send medics and supplies provided by armed forces to #coronavirus-hit… https://t.co/eAAhMGJeLG;385;XHNews;JanFeb2020
 'LIVE: Transport aircraft of Chinese Air Force send medics and supplies provided by armed forces to #coronavirus-hit Wuhan. #FightVirus ;385;XHNews;JanFeb2020
LIVE: Leishenshan Hospital, a special hospital to treat patients infected with a novel #coronavirus, is under const… https://t.co/8XpxtLKF1S;384;XHNews;JanFeb2020
" ""LIVE: Leishenshan Hospital, a special hospital to treat patients infected with a novel #coronavirus, is under construction in Wuhan. It's expected to start receiving patients later this week #pneumonia ";384;XHNews;JanFeb2020
Live: China's health authority briefs media on its latest efforts in containing novel #coronavirus #COVID-19 https://t.co/Dxs6wJtJIb;383;CGTNOfficial;JanFeb2020
 '#CoronavirusOutbreak At first, only one or two patients were dancing at a makeshift hospital in Wuhan, but then more patients joined in... ;382;CGTNOfficial;JanFeb2020
" '""Though we are isolated at home, we have a lot to do""\n\nChinese people come up with creative ways to spend time at home as efforts to curb the spread of #coronavirus. ";382;CGTNOfficial;JanFeb2020
" ""China has separated eight strains of the #coronavirus (2019-nCoV), and several might lead to a vaccine, said Chinese epidemiologist Li Lanjuan in an interview with CGTN's parent company CMG, adding the current focus is on patients in critical condition and lowering the death rate ";382;CGTNOfficial;JanFeb2020
In just 10 days! China builds a new hospital in #Wuhan to combat #coronavirus  https://t.co/a1UlBJhCWs https://t.co/FKK8HSU8G3;379;XHNews;JanFeb2020
 'Do nurses in #Wuhan hospital have time to eat their meals?\n\nOn January 28, CGTN went to visit the Wuhan Tongji Hospital to help deliver lunches to the nurses ;374;CGTNOfficial;JanFeb2020
Live: Join CGTN for an aerial view of Wuhan's Leishenshan prehab hospital #coronavirus https://t.co/O4cCOOR6H2;373;CGTNOfficial;JanFeb2020
 '#CoronaOutbreak in China:\n- 1,985 confirmed cases, including 10 in Hong Kong, Macao and Taiwan\n-\xa056 deaths\n-\xa049 cured\n-\xa02,684 suspected cases ;373;CGTNOfficial;JanFeb2020
 'China builds a #SARS treatment-model hospital in Wuhan in 10 days. Watch how Huoshenshan Hospital was constructed day by day. #coronavirus ;370;XHNews;JanFeb2020
China builds a #SARS treatment-model hospital in Wuhan in 10 days. Watch how Huoshenshan Hospital was constructed d… https://t.co/dK2QKko266;370;XHNews;JanFeb2020
